ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/Message,String/_value,String/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/1/_primary
A prepared statement is generated from a nonconstant String,"A prepared statement is generated from a nonconstant String in org.apache.cloudstack.storage.endpoint.DefaultEndPointSelector.findEndPointInScope(Scope, String, Long)",In DefaultEndPointSelector.java,org.apache.cloudstack.storage.endpoint.DefaultEndPointSelector,DefaultEndPointSelector.java,org/apache/cloudstack/storage/endpoint/DefaultEndPointSelector.java,java/org/apache/cloudstack/storage/endpoint/DefaultEndPointSelector.java,In class org.apache.cloudstack.storage.endpoint.DefaultEndPointSelector,org.apache.cloudstack.storage.endpoint.DefaultEndPointSelector,true,org.apache.cloudstack.storage.endpoint.DefaultEndPointSelector,109,148,0,189,DefaultEndPointSelector.java,org/apache/cloudstack/storage/endpoint/DefaultEndPointSelector.java,java/org/apache/cloudstack/storage/endpoint/DefaultEndPointSelector.java,"In method org.apache.cloudstack.storage.endpoint.DefaultEndPointSelector.findEndPointInScope(Scope, String, Long)",org.apache.cloudstack.storage.endpoint.DefaultEndPointSelector,findEndPointInScope,(Lorg/apache/cloudstack/engine/subsystem/api/storage/Scope;Ljava/lang/String;Ljava/lang/Long;)Lorg/apache/cloudstack/engine/subsystem/api/storage/EndPoint;,false,true,At DefaultEndPointSelector.java:[line 131],org.apache.cloudstack.storage.endpoint.DefaultEndPointSelector,true,131,131,157,157,DefaultEndPointSelector.java,org/apache/cloudstack/storage/endpoint/DefaultEndPointSelector.java,java/org/apache/cloudstack/storage/endpoint/DefaultEndPointSelector.java,At DefaultEndPointSelector.java:[line 131],org.apache.cloudstack.storage.endpoint.DefaultEndPointSelector,131,131,157,157,DefaultEndPointSelector.java,org/apache/cloudstack/storage/endpoint/DefaultEndPointSelector.java,java/org/apache/cloudstack/storage/endpoint/DefaultEndPointSelector.java,,,,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,SQL,SECURITY,dac59452ea64655fa077be98577357f5,0,0,89,true
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In HypervisorHelperImpl.java,org.apache.cloudstack.storage.helper.HypervisorHelperImpl,HypervisorHelperImpl.java,org/apache/cloudstack/storage/helper/HypervisorHelperImpl.java,java/org/apache/cloudstack/storage/helper/HypervisorHelperImpl.java,In class org.apache.cloudstack.storage.helper.HypervisorHelperImpl,org.apache.cloudstack.storage.helper.HypervisorHelperImpl,true,org.apache.cloudstack.storage.helper.HypervisorHelperImpl,97,114,0,348,HypervisorHelperImpl.java,org/apache/cloudstack/storage/helper/HypervisorHelperImpl.java,java/org/apache/cloudstack/storage/helper/HypervisorHelperImpl.java,"In method org.apache.cloudstack.storage.helper.HypervisorHelperImpl.forgetObject(DataTO, Scope, Long)",org.apache.cloudstack.storage.helper.HypervisorHelperImpl,forgetObject,(Lcom/cloud/agent/api/to/DataTO;Lorg/apache/cloudstack/engine/subsystem/api/storage/Scope;Ljava/lang/Long;)Z,false,true,At HypervisorHelperImpl.java:[line 110],org.apache.cloudstack.storage.helper.HypervisorHelperImpl,true,110,110,128,128,HypervisorHelperImpl.java,org/apache/cloudstack/storage/helper/HypervisorHelperImpl.java,java/org/apache/cloudstack/storage/helper/HypervisorHelperImpl.java,At HypervisorHelperImpl.java:[line 110],org.apache.cloudstack.storage.helper.HypervisorHelperImpl,110,110,125,125,HypervisorHelperImpl.java,org/apache/cloudstack/storage/helper/HypervisorHelperImpl.java,java/org/apache/cloudstack/storage/helper/HypervisorHelperImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,a5aed2b274b0a40062db9dcf7f905c04,0,0,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaseImageStoreDriverImpl.java,org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,In class org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,true,org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,154,170,0,397,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,"In method org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl.createAsync(DataStore, DataObject, AsyncCompletionCallback)",org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,createAsync,(Lorg/apache/cloudstack/engine/subsystem/api/storage/DataStore;Lorg/apache/cloudstack/engine/subsystem/api/storage/DataObject;Lorg/apache/cloudstack/framework/async/AsyncCompletionCallback;)V,false,true,At BaseImageStoreDriverImpl.java:[line 160],org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,true,160,160,93,93,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,At BaseImageStoreDriverImpl.java:[line 160],org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,160,160,90,90,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,e9b29501e5bceafe94d122774581b482,0,1,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaseImageStoreDriverImpl.java,org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,In class org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,true,org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,154,170,0,397,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,"In method org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl.createAsync(DataStore, DataObject, AsyncCompletionCallback)",org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,createAsync,(Lorg/apache/cloudstack/engine/subsystem/api/storage/DataStore;Lorg/apache/cloudstack/engine/subsystem/api/storage/DataObject;Lorg/apache/cloudstack/framework/async/AsyncCompletionCallback;)V,false,true,At BaseImageStoreDriverImpl.java:[line 166],org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,true,166,166,178,178,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,At BaseImageStoreDriverImpl.java:[line 166],org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,166,166,175,175,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,e9b29501e5bceafe94d122774581b482,1,1,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaseImageStoreDriverImpl.java,org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,In class org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,true,org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,380,400,0,437,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,"In method org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl.createDataDiskTemplateAsync(TemplateInfo, String, String, boolean, long, AsyncCompletionCallback)",org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,createDataDiskTemplateAsync,(Lorg/apache/cloudstack/engine/subsystem/api/storage/TemplateInfo;Ljava/lang/String;Ljava/lang/String;ZJLorg/apache/cloudstack/framework/async/AsyncCompletionCallback;)Ljava/lang/Void;,false,true,At BaseImageStoreDriverImpl.java:[line 383],org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,true,383,383,42,42,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,At BaseImageStoreDriverImpl.java:[line 383],org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,383,383,39,39,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,63d4fd7273f3c7f81aa3a881bc4e615b,0,0,117,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In BaseImageStoreDriverImpl.java,org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,In class org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,true,org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,197,257,0,1035,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,"In method org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl.createTemplateAsyncCallback(AsyncCallbackDispatcher, BaseImageStoreDriverImpl$CreateContext)",org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,createTemplateAsyncCallback,(Lorg/apache/cloudstack/framework/async/AsyncCallbackDispatcher;Lorg/apache/cloudstack/storage/image/BaseImageStoreDriverImpl$CreateContext;)Ljava/lang/Void;,false,true,At BaseImageStoreDriverImpl.java:[line 243],org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,true,243,243,450,450,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,At BaseImageStoreDriverImpl.java:[line 241],org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,241,241,395,395,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,4cafecbc447ffc7ca9fd8c52d336c04a,0,0,117,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In BaseImageStoreDriverImpl.java,org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,In class org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,true,org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,262,307,0,923,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,"In method org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl.createVolumeAsyncCallback(AsyncCallbackDispatcher, BaseImageStoreDriverImpl$CreateContext)",org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,createVolumeAsyncCallback,(Lorg/apache/cloudstack/framework/async/AsyncCallbackDispatcher;Lorg/apache/cloudstack/storage/image/BaseImageStoreDriverImpl$CreateContext;)Ljava/lang/Void;,false,true,At BaseImageStoreDriverImpl.java:[line 302],org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,true,302,302,397,397,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,At BaseImageStoreDriverImpl.java:[line 299],org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,299,299,354,354,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,381b3e761cd6eaedd472de5d1bf1c6da,0,0,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaseImageStoreDriverImpl.java,org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,In class org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,true,org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,312,332,0,453,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,"In method org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl.deleteAsync(DataStore, DataObject, AsyncCompletionCallback)",org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,deleteAsync,(Lorg/apache/cloudstack/engine/subsystem/api/storage/DataStore;Lorg/apache/cloudstack/engine/subsystem/api/storage/DataObject;Lorg/apache/cloudstack/framework/async/AsyncCompletionCallback;)V,false,true,At BaseImageStoreDriverImpl.java:[line 328],org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,true,328,328,158,158,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,At BaseImageStoreDriverImpl.java:[line 328],org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,328,328,153,153,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,b4155affc7adf2cbaeeb857201f8c44d,0,0,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaseImageStoreDriverImpl.java,org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,In class org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,true,org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,176,193,0,429,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,"In method org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl.persistOVFProperties(List, long)",org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,persistOVFProperties,(Ljava/util/List;J)V,false,true,At BaseImageStoreDriverImpl.java:[line 190],org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,true,190,190,196,196,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,At BaseImageStoreDriverImpl.java:[line 190],org.apache.cloudstack.storage.image.BaseImageStoreDriverImpl,190,190,193,193,BaseImageStoreDriverImpl.java,org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,java/org/apache/cloudstack/storage/image/BaseImageStoreDriverImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,a17cac1bf94f476cb47a2d4dee0742d3,0,0,117,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In SnapshotDataStoreDaoImpl.java,org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,SnapshotDataStoreDaoImpl.java,org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,java/org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,In class org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,true,org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,382,413,0,608,SnapshotDataStoreDaoImpl.java,org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,java/org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,In method org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl.duplicateCacheRecordsOnRegionStore(long),org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,duplicateCacheRecordsOnRegionStore,(J)V,false,true,At SnapshotDataStoreDaoImpl.java:[line 388],org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,true,388,388,86,86,SnapshotDataStoreDaoImpl.java,org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,java/org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,At SnapshotDataStoreDaoImpl.java:[line 388],org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,388,388,83,83,SnapshotDataStoreDaoImpl.java,org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,java/org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,201dea92d87db33eb1f5b5891f45ed9a,0,2,117,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In SnapshotDataStoreDaoImpl.java,org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,SnapshotDataStoreDaoImpl.java,org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,java/org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,In class org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,true,org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,382,413,0,608,SnapshotDataStoreDaoImpl.java,org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,java/org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,In method org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl.duplicateCacheRecordsOnRegionStore(long),org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,duplicateCacheRecordsOnRegionStore,(J)V,false,true,At SnapshotDataStoreDaoImpl.java:[line 392],org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,true,392,392,175,175,SnapshotDataStoreDaoImpl.java,org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,java/org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,At SnapshotDataStoreDaoImpl.java:[line 392],org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,392,392,172,172,SnapshotDataStoreDaoImpl.java,org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,java/org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,201dea92d87db33eb1f5b5891f45ed9a,1,2,117,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In SnapshotDataStoreDaoImpl.java,org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,SnapshotDataStoreDaoImpl.java,org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,java/org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,In class org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,true,org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,382,413,0,608,SnapshotDataStoreDaoImpl.java,org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,java/org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,In method org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl.duplicateCacheRecordsOnRegionStore(long),org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,duplicateCacheRecordsOnRegionStore,(J)V,false,true,At SnapshotDataStoreDaoImpl.java:[line 395],org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,true,395,395,216,216,SnapshotDataStoreDaoImpl.java,org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,java/org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,At SnapshotDataStoreDaoImpl.java:[line 395],org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,395,395,213,213,SnapshotDataStoreDaoImpl.java,org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,java/org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,201dea92d87db33eb1f5b5891f45ed9a,2,2,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SnapshotDataStoreDaoImpl.java,org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,SnapshotDataStoreDaoImpl.java,org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,java/org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,In class org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,true,org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,270,286,0,997,SnapshotDataStoreDaoImpl.java,org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,java/org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,"In method org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl.findLatestSnapshotForVolume(Long, DataStoreRole)",org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,findLatestSnapshotForVolume,(Ljava/lang/Long;Lcom/cloud/storage/DataStoreRole;)Lorg/apache/cloudstack/storage/datastore/db/SnapshotDataStoreVO;,false,true,At SnapshotDataStoreDaoImpl.java:[line 284],org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,true,284,284,403,403,SnapshotDataStoreDaoImpl.java,org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,java/org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,At SnapshotDataStoreDaoImpl.java:[line 284],org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,284,284,400,400,SnapshotDataStoreDaoImpl.java,org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,java/org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,a3b809768774adb9c87d4d3d96dd1505,0,0,117,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In SnapshotDataStoreDaoImpl.java,org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,SnapshotDataStoreDaoImpl.java,org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,java/org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,In class org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,true,org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,291,307,0,997,SnapshotDataStoreDaoImpl.java,org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,java/org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,"In method org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl.findOldestSnapshotForVolume(Long, DataStoreRole)",org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,findOldestSnapshotForVolume,(Ljava/lang/Long;Lcom/cloud/storage/DataStoreRole;)Lorg/apache/cloudstack/storage/datastore/db/SnapshotDataStoreVO;,false,true,At SnapshotDataStoreDaoImpl.java:[line 305],org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,true,305,305,403,403,SnapshotDataStoreDaoImpl.java,org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,java/org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,At SnapshotDataStoreDaoImpl.java:[line 305],org.apache.cloudstack.storage.image.db.SnapshotDataStoreDaoImpl,305,305,400,400,SnapshotDataStoreDaoImpl.java,org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,java/org/apache/cloudstack/storage/image/db/SnapshotDataStoreDaoImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,4398069c637c0c6b90e1aad40fe0ea6a,0,0,117,
