"name-pr","version","name","loc","wmc","dit","cbo","rfc","lcom","bug","fields","Methods","NOSI","Returns","Loops","ComparisonsQty","TryCatchQty","ParenthExpsQty","StrLitQty","NumQty","MathOperQty","VarQty","MaxNesting","Lambdas","WordsQty","Modifiers","Assignments","SubClassQty","AnonymousClassQty","FinalFields","DefaultFields","PrivateFields","ProtectedFields","PublicFields","StaticFields","SyncFields","AbstractMethods","DefaultMethods","FinalMethods","SyncMethods","PrivateMethods","ProtectedMethods","PublicMethods"
"alluxio","v2.0.1","alluxio.cli.CommandTest","38","2","1","7","9","1","yes","2","2","0","0","0","0","0","0","4","3","0","5","0","0","33","17","5","1","0","1","0","1","0","1","1","0","0","0","0","0","0","0","2"
"alluxio","v2.0.1","alluxio.underfs.UnderFileSystemTest","35","3","1","4","6","0","yes","1","3","0","0","0","1","0","0","15","1","1","3","0","0","43","17","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3"
"alluxio","v2.0.1","alluxio.wire.AlluxioProxyInfoTest","36","5","1","4","18","6","yes","0","4","1","1","1","0","0","0","0","5","0","11","1","0","30","1","11","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2"
"alluxio","v2.0.1","alluxio.security.authorization.AclEntryTest","86","12","1","3","6","45","yes","0","10","0","0","0","0","1","0","49","0","0","2","1","0","30","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","8"
"alluxio","v2.0.1","alluxio.refresh.TimeoutRefreshTest","20","1","1","2","4","0","yes","0","1","0","0","0","0","0","0","0","2","0","3","0","0","14","17","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"alluxio","v2.0.1","alluxio.resource.DynamicResourcePoolTest","205","14","3","6","27","21","yes","0","7","2","1","5","0","2","0","0","33","0","31","1","1","125","17","35","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7"
"alluxio","v2.0.1","alluxio.security.authentication.CustomAuthenticationProviderTest","42","3","1","7","7","1","yes","1","3","0","0","0","0","0","0","4","0","2","4","0","0","38","17","4","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3"
"alluxio","v2.0.1","alluxio.master.FaultTolerantAlluxioJobMasterProcess","77","11","2","6","25","0","yes","3","4","2","3","1","3","3","1","11","0","1","3","2","2","59","16","5","0","0","1","0","3","0","0","1","0","0","0","0","0","0","1","3"
"alluxio","v2.0.1","alluxio.underfs.UfsFileStatusTest","42","2","1","2","13","1","yes","0","2","0","0","0","0","0","0","9","4","0","15","0","0","29","17","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"alluxio","v2.0.1","alluxio.master.metastore.InodeStoreBench","83","10","1","10","31","3","no","3","6","17","2","3","0","3","3","10","16","9","24","2","2","90","1","24","0","0","2","0","3","0","0","3","0","0","0","0","0","5","0","1"
"alluxio","v2.0.1","alluxio.util.FileSystemOptionsTest","33","5","1","7","17","0","yes","1","5","0","0","0","0","0","0","0","1","0","5","0","0","28","1","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5"
"alluxio","v2.0.1","alluxio.time.ExponentialTimerTest","31","4","1","2","5","1","yes","0","2","2","0","2","1","0","1","0","14","3","7","2","0","30","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"alluxio","v2.0.1","alluxio.security.authentication.PlainSaslServerProviderTest","27","4","1","4","7","6","yes","0","4","4","0","0","0","0","0","5","0","0","2","0","0","28","17","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"alluxio","v2.0.1","alluxio.network.TieredIdentityFactory","111","21","1","8","39","4","yes","3","4","11","5","3","6","2","0","15","8","2","21","3","0","87","17","25","0","0","2","0","3","0","0","3","0","0","1","0","0","1","0","2"
"alluxio","v2.0.1","alluxio.underfs.Fingerprint","201","37","1","7","38","40","yes","9","12","8","22","8","7","0","1","3","0","1","15","2","0","115","17","15","0","0","9","0","9","0","0","8","0","0","0","0","0","3","0","9"
"alluxio","v2.0.1","alluxio.client.job.RetryHandlingJobMasterClient","86","13","2","13","13","60","yes","1","12","0","11","1","0","0","0","0","0","0","4","1","2","67","17","5","0","5","0","0","1","0","0","0","0","0","0","0","0","0","4","8"
"alluxio","v2.0.1","alluxio.security.authentication.PlainSaslServerTest","108","7","1","9","10","0","yes","3","7","2","1","0","0","0","0","14","5","1","11","0","0","86","17","16","2","0","0","0","2","0","1","1","0","0","0","0","0","1","0","6"
"alluxio","v2.0.1","alluxio.util.UnderFileSystemUtilsTest","10","1","1","2","2","0","yes","0","1","0","0","0","0","0","0","10","0","0","0","0","0","23","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"alluxio","v2.0.1","alluxio.underfs.JobUfsManager","43","6","2","11","27","1","yes","2","3","2","2","0","0","3","1","3","0","0","6","1","0","53","17","6","0","0","2","0","2","0","0","1","0","0","0","0","0","0","1","2"
"alluxio","v2.0.1","alluxio.job.cancel.CancelIntegrationTest","35","1","3","6","5","0","no","0","1","0","0","0","0","0","0","1","1","0","1","0","0","47","17","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"alluxio","v2.0.1","alluxio.client.cli.fs.command.CpCommandIntegrationTest","427","32","2","15","88","465","no","1","31","0","1","0","0","2","0","253","71","78","122","1","0","144","17","131","0","0","0","0","0","0","1","0","0","0","0","0","0","2","1","28"
"alluxio","v2.0.1","alluxio.util.ExtensionUtils","21","3","1","1","4","1","yes","1","2","0","2","0","1","0","0","0","1","0","3","1","1","40","17","2","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","1"
"alluxio","v2.0.1","alluxio.grpc.ReadRequestOrBuilder","63","15","1","3","0","105","yes","0","15","0","0","0","0","0","0","0","0","0","0","-1","0","48","1","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0"
"alluxio","v2.0.1","alluxio.cli.MiniBenchmark","152","19","1","14","41","1","yes","7","7","24","3","4","1","5","0","29","18","14","27","4","2","137","17","28","0","0","2","0","7","0","0","7","0","0","0","0","0","6","0","1"
"alluxio","v2.0.1","alluxio.master.journal.ufs.UfsJournalCheckpointWriter","94","16","3","7","25","4","no","6","5","1","4","0","1","3","0","5","0","0","11","2","0","94","16","12","0","0","5","0","6","0","0","1","0","0","0","0","0","1","0","4"
"alluxio","v2.0.1","alluxio.cli.fs.command.SetReplicationCommand","68","18","2","10","23","26","no","3","8","2","5","0","6","0","0","20","6","4","10","1","0","104","17","12","0","0","3","0","3","0","0","3","0","0","0","0","0","1","0","7"
"alluxio","v2.0.1","alluxio.mesos.OfferUtils","83","19","1","5","14","28","no","1","8","6","12","5","2","0","0","1","3","0","3","2","0","41","17","3","0","0","1","0","1","0","0","1","0","0","0","0","0","2","0","6"
"alluxio","v2.0.1","alluxio.underfs.hdfs.HdfsVersion","48","9","1","2","6","2","yes","2","4","5","6","1","2","0","0","26","0","0","2","2","0","0","1","2","-1","0","2","0","2","0","0","0","0","0","1","0","0","0","0","3"
"alluxio","v2.0.1","alluxio.client.cli.fs.command.CopyToLocalCommandIntegrationTest","86","10","2","5","17","43","no","1","10","0","0","0","0","2","0","60","25","17","17","1","0","56","17","17","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","10"
"alluxio","v2.0.1","alluxio.underfs.wasb.WasbUnderFileSystemFactoryTest","16","1","1","3","4","0","yes","0","1","0","0","0","0","0","0","5","0","1","2","0","0","24","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"alluxio","v2.0.1","alluxio.underfs.hdfs.acl.SupportedHdfsAclProvider","112","30","1","17","33","10","no","1","5","0","12","2","5","2","0","3","0","2","12","2","0","59","1","12","0","0","1","0","1","0","0","1","0","0","0","0","0","3","0","2"
"alluxio","v2.0.1","alluxio.heartbeat.SleepingTimerTest","40","4","1","6","12","0","yes","5","4","2","0","0","0","0","1","1","5","4","8","0","0","71","17","8","0","0","2","0","5","0","0","2","0","0","0","0","0","0","0","4"
"alluxio","v2.0.1","alluxio.master.AbstractPrimarySelectorTest","61","7","2","6","12","0","no","3","5","1","0","1","0","0","0","0","11","1","8","2","3","45","17","7","1","0","1","0","3","0","0","1","0","0","0","0","0","0","0","5"
"alluxio","v2.0.1","alluxio.worker.block.BlockWorkerMetricsTest","43","5","1","7","20","0","yes","4","5","0","1","0","0","0","0","2","17","6","5","0","0","35","17","5","0","0","2","0","4","0","0","2","0","0","0","0","0","1","0","4"
"alluxio","v2.0.1","alluxio.StreamCacheTest","79","7","1","5","14","6","no","0","4","0","0","3","0","0","0","0","9","0","17","1","0","32","17","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"alluxio","v2.0.1","alluxio.underfs.hdfs.HdfsUnderFileOutputStream","33","6","2","3","5","0","yes","1","6","0","0","0","0","0","0","0","0","0","1","0","0","50","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","6"
"alluxio","v2.0.1","alluxio.cli.fsadmin.report.CapacityCommandTest","113","7","1","7","28","9","yes","1","7","7","3","0","0","3","0","94","54","0","44","1","0","83","1","44","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","4"
"alluxio","v2.0.1","alluxio.testutils.BaseIntegrationTest","44","1","1","6","5","0","no","2","1","0","1","0","0","0","0","0","0","0","2","0","0","52","1025","2","0","1","1","0","1","0","1","1","0","0","0","0","0","1","0","0"
"alluxio","v2.0.1","alluxio.retry.CountingRetry","32","5","1","2","1","0","no","2","4","0","3","0","0","0","0","1","3","0","2","1","0","36","1","3","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","4"
"alluxio","v2.0.1","alluxio.metrics.MetricsConfig","88","16","1","3","24","0","no","2","7","3","3","2","0","1","0","4","3","1","11","3","0","72","17","13","0","0","1","0","2","0","0","1","0","0","0","0","0","2","0","5"
